soc_code,soc_code_onet,occ_title,task_id,skill,skill_requirement_pre,skill_requirement_post_genai
25-20,25-2059.01,Adapted Physical Education Specialists,17008,verbal,3.6666666666666665,2.6666666666666665
25-20,25-2059.01,Adapted Physical Education Specialists,17009,manual,3.5,2.5
25-20,25-2059.01,Adapted Physical Education Specialists,17009,math,4.0,3.0
25-20,25-2059.01,Adapted Physical Education Specialists,17009,social,3.875,2.5
25-20,25-2059.01,Adapted Physical Education Specialists,17009,technical,3.25,2.0833333333333335
25-20,25-2059.01,Adapted Physical Education Specialists,17009,verbal,3.6666666666666665,2.3333333333333335
25-20,25-2059.01,Adapted Physical Education Specialists,17010,manual,2.0,1.75
25-20,25-2059.01,Adapted Physical Education Specialists,17010,math,4.0,3.0
25-20,25-2059.01,Adapted Physical Education Specialists,17010,social,4.25,3.125
25-20,25-2059.01,Adapted Physical Education Specialists,17010,technical,4.0,3.0833333333333335
25-20,25-2059.01,Adapted Physical Education Specialists,17010,verbal,4.666666666666667,3.6666666666666665
25-20,25-2059.01,Adapted Physical Education Specialists,17011,manual,1.75,1.5
25-20,25-2059.01,Adapted Physical Education Specialists,17011,math,3.0,2.0
25-20,25-2059.01,Adapted Physical Education Specialists,17011,social,4.625,3.5
25-20,25-2059.01,Adapted Physical Education Specialists,17011,technical,3.5,2.5833333333333335
25-20,25-2059.01,Adapted Physical Education Specialists,17011,verbal,5.0,4.0
25-20,25-2059.01,Adapted Physical Education Specialists,17012,manual,2.0,1.5
25-20,25-2059.01,Adapted Physical Education Specialists,17012,math,4.0,2.0
25-20,25-2059.01,Adapted Physical Education Specialists,17012,social,3.875,2.75
25-20,25-2059.01,Adapted Physical Education Specialists,17012,technical,2.8333333333333335,1.6666666666666667
25-20,25-2059.01,Adapted Physical Education Specialists,17012,verbal,5.0,4.0
25-20,25-2059.01,Adapted Physical Education Specialists,17013,manual,2.0,1.75
25-20,25-2059.01,Adapted Physical Education Specialists,17013,math,4.0,3.0
25-20,25-2059.01,Adapted Physical Education Specialists,17013,social,4.375,3.375
25-20,25-2059.01,Adapted Physical Education Specialists,17013,technical,3.75,2.6666666666666665
25-20,25-2059.01,Adapted Physical Education Specialists,17013,verbal,5.0,4.0
25-20,25-2059.01,Adapted Physical Education Specialists,17014,manual,2.5,1.75
25-20,25-2059.01,Adapted Physical Education Specialists,17014,math,4.0,3.0
25-20,25-2059.01,Adapted Physical Education Specialists,17014,social,4.25,3.25
25-20,25-2059.01,Adapted Physical Education Specialists,17014,technical,4.25,3.0833333333333335
25-20,25-2059.01,Adapted Physical Education Specialists,17014,verbal,4.666666666666667,3.6666666666666665
25-20,25-2059.01,Adapted Physical Education Specialists,17015,manual,2.25,1.75
25-20,25-2059.01,Adapted Physical Education Specialists,17015,math,4.0,3.0
25-20,25-2059.01,Adapted Physical Education Specialists,17015,social,4.75,3.5
25-20,25-2059.01,Adapted Physical Education Specialists,17015,technical,4.083333333333333,2.8333333333333335
25-20,25-2059.01,Adapted Physical Education Specialists,17015,verbal,5.333333333333333,4.0
25-20,25-2059.01,Adapted Physical Education Specialists,17016,manual,2.5,1.5
25-20,25-2059.01,Adapted Physical Education Specialists,17016,math,4.0,2.0
25-20,25-2059.01,Adapted Physical Education Specialists,17016,social,4.375,3.375
25-20,25-2059.01,Adapted Physical Education Specialists,17016,technical,3.75,2.6666666666666665
25-20,25-2059.01,Adapted Physical Education Specialists,17016,verbal,5.0,3.3333333333333335
25-20,25-2059.01,Adapted Physical Education Specialists,17017,manual,3.75,2.75
25-20,25-2059.01,Adapted Physical Education Specialists,17017,math,4.0,2.0
25-20,25-2059.01,Adapted Physical Education Specialists,17017,social,4.625,3.625
25-20,25-2059.01,Adapted Physical Education Specialists,17017,technical,4.0,3.1666666666666665
25-20,25-2059.01,Adapted Physical Education Specialists,17017,verbal,5.0,4.0
25-20,25-2059.01,Adapted Physical Education Specialists,17018,manual,2.75,2.25
25-20,25-2059.01,Adapted Physical Education Specialists,17018,math,4.0,3.0
25-20,25-2059.01,Adapted Physical Education Specialists,17018,social,4.375,3.375
25-20,25-2059.01,Adapted Physical Education Specialists,17018,technical,4.0,2.9166666666666665
25-20,25-2059.01,Adapted Physical Education Specialists,17018,verbal,4.666666666666667,3.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6824,manual,2.25,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6824,math,5.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6824,social,4.375,3.375
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6824,technical,3.8333333333333335,2.8333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6824,verbal,5.0,4.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6825,manual,2.25,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6825,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6825,social,4.25,3.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6825,technical,3.75,2.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6825,verbal,5.0,3.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6826,manual,2.5,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6826,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6826,social,4.625,3.625
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6826,technical,3.6666666666666665,2.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6826,verbal,5.0,4.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6827,manual,2.5,2.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6827,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6827,social,4.5,3.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6827,technical,4.0,2.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6827,verbal,5.0,4.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6828,manual,2.75,1.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6828,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6828,social,3.125,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6828,technical,3.0,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6828,verbal,3.6666666666666665,2.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6829,manual,3.5,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6829,math,4.0,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6829,social,3.375,2.375
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6829,technical,2.6666666666666665,1.8333333333333333
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6829,verbal,4.333333333333333,2.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6830,manual,1.75,1.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6830,math,1.0,1.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6830,social,3.875,2.875
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6830,technical,3.1666666666666665,2.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6830,verbal,4.666666666666667,3.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6831,manual,2.75,1.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6831,math,3.0,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6831,social,4.375,3.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6831,technical,3.6666666666666665,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6831,verbal,5.0,3.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6832,manual,2.25,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6832,math,5.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6832,social,4.125,3.125
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6832,technical,3.0,2.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6832,verbal,5.0,3.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6833,manual,2.5,1.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6833,math,3.0,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6833,social,4.625,3.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6833,technical,3.0,2.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6833,verbal,5.0,3.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6834,manual,2.5,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6834,math,5.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6834,social,4.25,3.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6834,technical,3.6666666666666665,2.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6834,verbal,5.0,4.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6835,manual,1.75,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6835,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6835,social,3.875,2.875
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6835,technical,3.0833333333333335,2.4166666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6835,verbal,4.333333333333333,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6836,manual,1.75,2.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6836,math,4.0,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6836,social,4.0,2.875
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6836,technical,2.9166666666666665,2.4166666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6836,verbal,4.333333333333333,3.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6837,manual,2.75,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6837,math,4.0,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6837,social,4.0,2.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6837,technical,3.25,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6837,verbal,5.0,3.3333333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6838,manual,2.75,1.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6838,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6838,social,4.375,3.375
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6838,technical,4.0,2.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6838,verbal,4.666666666666667,3.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6839,manual,2.5,2.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6839,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6839,social,4.0,2.875
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6839,technical,3.5,2.5833333333333335
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6839,verbal,5.0,4.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6840,manual,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6840,math,4.0,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6840,social,3.75,2.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6840,technical,3.4166666666666665,2.25
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6840,verbal,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6841,manual,2.25,1.75
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6841,math,3.0,2.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6841,social,4.25,3.125
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6841,technical,3.3333333333333335,2.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6841,verbal,4.666666666666667,3.6666666666666665
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6842,manual,2.0,1.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6842,math,4.0,3.0
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6842,social,4.25,3.5
25-30,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,6842,technical,3.1666666666666665,2.8333333333333335
